Question ID,Book,Subject,Class,Board/Program,Chapter Number,Chapter Name,Question Type,Difficulty,Question,Answer
17621,Foundation Science Class 7,Science,Class 7,Foundation,14,Electric Current and Its Effects,MCQ,Easy,(a),(a)
17622,Foundation Science Class 7,Science,Class 7,Foundation,14,Electric Current and Its Effects,MCQ,Easy,(c),(c)
17623,Foundation Science Class 7,Science,Class 7,Foundation,14,Electric Current and Its Effects,MCQ,Easy,(c),(c)
17624,Foundation Science Class 7,Science,Class 7,Foundation,14,Electric Current and Its Effects,Illustration Question,Moderate,"<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mo stretchy=""false"">&#x00028;</mo><mi>&#x00061;</mi><mo>&#x0002C;</mo><mi>&#x00062;</mi><mo stretchy=""false"">&#x00029;</mo></mrow></math>",(b) 2. (b) 3. (a) 4. (c)
17625,Foundation Science Class 7,Science,Class 7,Foundation,14,Electric Current and Its Effects,Illustration Question,Easy,"(a, b)",(b) It is made up of Tin - lead alloy
17626,Foundation Science Class 7,Science,Class 7,Foundation,14,Electric Current and Its Effects,Illustration Question,Easy,"(a, c)",(d) 7. (a)
17627,Foundation Science Class 7,Science,Class 7,Foundation,14,Electric Current and Its Effects,Illustration Question,Moderate,"<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mo stretchy=""false"">&#x00028;</mo><mi>&#x00061;</mi><mo>&#x0002C;</mo><mi>&#x00062;</mi><mo stretchy=""false"">&#x00029;</mo></mrow></math>",(c) It is called element.
17628,Foundation Science Class 7,Science,Class 7,Foundation,14,Electric Current and Its Effects,Illustration Question,Moderate,"<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mo stretchy=""false"">&#x00028;</mo><mi>&#x00061;</mi><mo>&#x0002C;</mo><mi>&#x00062;</mi><mo stretchy=""false"">&#x00029;</mo></mrow></math>",(a)
17629,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Illustration Question,Easy,Concave lens.,Concave lens.
17630,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Illustration Question,Moderate,Convex mirror. Convex mirrors can form images of objects spread over a large area. So these help the drivers to see the traffic of a large area behind them.,Convex mirror. Convex mirrors can form images of objects spread over a large area. So these help the drivers to see the traffic of a large area behind them.
17631,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Illustration Question,Easy,A - convex lens; B - concave lens.,A - convex lens; B - concave lens.
17632,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Illustration Question,Easy,"No, laser torch gives out light of only one colour.","No, laser torch gives out light of only one colour."
17633,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Numerical,Difficult,"<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mspace width=""1em"" /><mn>1</mn><mi>&#x027F6;</mi></mrow></math> Red ?7
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>2</mn><mi>&#x027F6;</mi></mrow></math> Orange ? 6
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>3</mn><mi>&#x027F6;</mi></mrow></math> Yellow ? 5
A <math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>4</mn><mi>&#x027F6;</mi></mrow></math> Green <math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mi>&#x027F6;</mi><mn>4</mn><mspace width=""1em"" /><mrow><mtext>&#x000A0;</mtext><mi mathvariant=""normal"">B</mi></mrow></mrow></math>
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>5</mn><mi>&#x027F6;</mi></mrow></math> Blue ? 3
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>6</mn><mi>&#x027F6;</mi></mrow></math> Indigo ? 2
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>7</mn><mi>&#x027F6;</mi></mrow></math> Violet ? 1","<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mspace width=""1em"" /><mn>1</mn><mi>&#x027F6;</mi></mrow></math> Red ?7
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>2</mn><mi>&#x027F6;</mi></mrow></math> Orange ? 6
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>3</mn><mi>&#x027F6;</mi></mrow></math> Yellow ? 5
A <math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>4</mn><mi>&#x027F6;</mi></mrow></math> Green <math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mi>&#x027F6;</mi><mn>4</mn><mspace width=""1em"" /><mrow><mtext>&#x000A0;</mtext><mi mathvariant=""normal"">B</mi></mrow></mrow></math>
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>5</mn><mi>&#x027F6;</mi></mrow></math> Blue ? 3
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>6</mn><mi>&#x027F6;</mi></mrow></math> Indigo ? 2
<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mrow><mn>7</mn><mi>&#x027F6;</mi></mrow></math> Violet ? 1"
17634,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Illustration Question,Easy,The driver will not be able to see traffic spread over a large area behind him.,The driver will not be able to see traffic spread over a large area behind him.
17635,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Illustration Question,Easy,The beam of light will be diffused with lower intensity.,The beam of light will be diffused with lower intensity.
17636,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Diagram Based,Easy,The image formed on the screen could be enlarged and erect if the object is placed upside down between F and 2 F of the lens.,The image formed on the screen could be enlarged and erect if the object is placed upside down between F and 2 F of the lens.
17637,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Illustration Question,Moderate,"If the letters appear bigger/magnified, then the lens is a convex lens. If the letters appear smaller, then the lens will be concave lens.","If the letters appear bigger/magnified, then the lens is a convex lens. If the letters appear smaller, then the lens will be concave lens."
17638,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Illustration Question,Easy,Hint: By forming images with the help of the three mirrors.,Hint: By forming images with the help of the three mirrors.
17639,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,beam of light,beam of light
17640,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,Virtual,Virtual
17641,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,same size,same size
17642,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,retraces,retraces
17643,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,Virtual,Virtual
17644,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,spread out,spread out
17645,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,non luminous,non luminous
17646,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,natural,natural
17647,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,True/False,Easy,True,True
17648,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,True/False,Easy,True,True
17649,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,False,False
17650,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,plane,plane
17651,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,"reflected, regular diffused","reflected, regular diffused"
17652,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,"unidirectional, regular","unidirectional, regular"
17653,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,"incidence, angle","incidence, angle"
17654,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,"incident, reflected, normal","incident, reflected, normal"
17655,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,True/False,Easy,True,True
17656,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,False,False
17657,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,False,False
17658,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,phenomenon,phenomenon
17659,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,Fill in the Blanks,Easy,light,light
17660,Foundation Science Class 7,Science,Class 7,Foundation,15,Light,True/False,Easy,True,True
